city_name,count
Zia Pueblo,168
Alma,168
Coral Springs,168
Hialeah,168
Los Alamitos,168
Roseburg,168
South Milwaukee,167
Yacolt,167
Warsaw,167
Braddock,166
Pearl,165
Avon,165
Fort Bragg,164
Clermont,164
Hope,164
Milwaukie,164
Fitchburg,164
Bluefield,163
West Yellowstone,163
Caguas,163
Moncks Corner,162
Port Townsend,161
Hibbing,161
Cliffside Park,160
Bar Harbor (census name for Bar Harbor Center),160
Leonia,160
Borger,160
New Bedford,159
Easton,159
Globe,158
Orange,158
Escalante,158
Hallsville,158
Skowhegan (census name for Skowhegan Center),158
Waupaca,157
North Amherst,156
Stuart,155
Mandan,155
Endicott,155
Crested Butte,154
Sugar Creek,154
Chehalis,154
Pleasant Grove,153
Sedro Woolley (corporate name Sedro-Woolley),153
East Orange,153
Adams,152
Ambler,152
Monrovia,152
Paradise,152
Kenova,152
Big Pine,151
Blytheville,150
Lockland,150
Caldwell,150
Willmar,150
Pipestone,149
Alturas,149
Largo,149
Irving,149
Estherville,149
Fergus Falls,149
Moorhead,149
Southside,148
Wauseon,148
Municipality of Murrysville (corp for Murrysville),148
Brokaw,148
Bemidji,148
Abilene,147
Elk River,147
Granite Falls,147
Klamath,147
Little Falls,146
Guerneville,146
Chubbuck,145
West Springfield,144
Pine Bluff,144
Libertyville,144
Mineral King,143
Fargo,143
Evergreen,142
Sterling Heights,142
Pierre,142
Falcon Heights,140
Orangeburg,140
Tallassee,140
Mount Pleasant,140
Trafalgar,140
Madison Heights,140
Elmhurst,140
Rio Verde,140
Randolph,139
Fort Walton Beach,139
Lehman Caves National Monument,139
Luling,139
Sunnyside,138
Cloverdale,137
Enfield (Thompsonville),137
College,136
Tatum,136
West Valley City,135
Wyoming,135
Bernalillo,135
Orem,134
Lyons,134
Holyoke,133
Branson,133
Bayard,133
Gasquet,133
Wenatchee,133
Cove,133
Everman,132
Powderville,132
Mecca,132
Anoka,132
Sudbury (RR name South Sudbury),131
Bullhead City,130
McCaysville,130
Prescott Valley,130
Rosalia,129
La Crosse (corporate and RR name for Lacrosse),129
Redmond,129
Swansea (Swansea Village),128
Lockwood,128
Eatonville,128
Mansfield,127
Barre,127
Nitro,127
Grand Forks,126
